,Id,SalePrice,Lot Area,Garage Area,Garage Type,Garage Cars,Fireplaces,Fireplace Qu,Fence,Paved Drive,Street,Central Air,Overall Qual,Overall Cond,total_sqr_ft,total_full_bathrooms,total_half_bathrooms,has_basement,total_sqr_ft^2
1567,1616,225000,12394,433.0,BuiltIn,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2580.0,2.0,1.0,1,6656400.0
1568,2233,141000,7000,720.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1935.0,1.0,0.0,1,3744225.0
1569,439,335000,10367,927.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3482.0,3.0,0.0,1,12124324.0
1570,260,150000,15240,308.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2052.0,2.0,1.0,1,4210704.0
1571,2523,385000,50271,894.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3684.0,2.0,1.0,1,13571856.0
1572,627,205000,13600,486.0,Attchd,2.0,3,Fa,No fence,Y,Pave,Y,Good,Good,2754.0,2.0,1.0,1,7584516.0
1573,251,206000,6762,632.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2395.0,3.0,0.0,1,5736025.0
1574,2163,179600,8500,626.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2844.0,2.0,0.0,1,8088336.0
1575,2819,102000,8877,396.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,2056.0,1.0,0.0,1,4227136.0
1576,1025,175000,15611,540.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2252.0,2.0,1.0,1,5071504.0
1577,2592,159000,13300,896.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2399.0,2.0,0.0,1,5755201.0
1578,1491,135000,6500,480.0,Detchd,2.0,1,Po,No fence,Y,Pave,Y,Average,Good,2254.0,1.0,2.0,1,5080516.0
1579,2742,136900,9525,325.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Fair,2849.0,2.0,0.0,1,8116801.0
1580,2497,135000,6993,288.0,Attchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Good,2148.0,1.0,0.0,1,4613904.0
1581,495,337000,9430,856.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3617.0,3.0,1.0,1,13082689.0
1582,2528,250000,11029,619.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,3708.0,3.0,1.0,1,13749264.0
1583,1033,306000,14311,787.0,Attchd,3.0,1,Gd,GdPrv,Y,Pave,Y,Good,Average,3576.0,3.0,1.0,1,12787776.0
1584,764,179000,10800,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2400.0,6.0,0.0,1,5760000.0
1585,1165,146000,3604,540.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2081.0,2.0,0.0,1,4330561.0
1586,2037,161000,10320,720.0,Detchd,2.0,1,Gd,No fence,N,Pave,Y,Average,Average,3318.0,1.0,1.0,1,11009124.0
1587,113,205000,10603,480.0,Attchd,2.0,2,TA,No fence,Y,Pave,Y,Average,Good,3220.0,3.0,0.0,1,10368400.0
1588,1572,241500,4084,512.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Good,2778.0,3.0,0.0,1,7717284.0
1589,2052,118500,7943,261.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,2058.0,2.0,0.0,1,4235364.0
1590,2702,130000,6930,288.0,BuiltIn,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Fair,2414.0,1.0,1.0,1,5827396.0
1591,1981,130000,7200,379.0,Detchd,2.0,2,Gd,No fence,Y,Pave,Y,Average,Good,1880.0,1.0,0.0,1,3534400.0
1592,2335,535000,16052,736.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,4548.0,3.0,1.0,1,20684304.0
1593,563,123000,7150,252.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1824.0,1.0,1.0,1,3326976.0
1594,1502,82000,6012,0.0,No Garage,0.0,0,No fireplace,No fence,N,Pave,N,Fair,Average,1152.0,2.0,0.0,0,1327104.0
1595,1310,132000,5350,288.0,Detchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Good,Good,2074.0,1.0,0.0,1,4301476.0
1596,2598,108480,5400,326.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2146.0,1.0,0.0,1,4605316.0
1597,2715,165000,9535,512.0,Attchd,2.0,1,TA,MnPrv,Y,Pave,Y,Average,Average,2634.0,2.0,1.0,1,6937956.0
1598,1810,181000,7441,566.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2947.0,2.0,0.0,1,8684809.0
1599,778,165000,15400,384.0,Attchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Average,2067.0,2.0,0.0,1,4272489.0
1600,339,161000,10544,275.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2343.0,2.0,0.0,1,5489649.0
1601,2460,199000,10936,510.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3008.0,2.0,0.0,1,9048064.0
1602,320,214900,11316,510.0,BuiltIn,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2711.0,3.0,1.0,1,7349521.0
1603,2461,198600,8640,584.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2556.0,2.0,0.0,1,6533136.0
1604,2449,258000,12090,420.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3404.0,2.0,1.0,1,11587216.0
1605,817,269500,7939,820.0,BuiltIn,4.0,2,TA,No fence,Y,Pave,Y,Good,Average,3955.0,6.0,2.0,1,15642025.0
1606,1096,176000,7750,403.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2121.0,2.0,1.0,1,4498641.0
1607,1893,158000,9350,309.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2604.0,2.0,1.0,1,6780816.0
1608,479,184100,7750,527.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,1827.0,3.0,1.0,1,3337929.0
1609,1657,170000,13001,944.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2845.0,2.0,1.0,1,8094025.0
1610,937,208000,13607,501.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2554.0,3.0,1.0,1,6522916.0
1611,879,140000,4435,420.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1696.0,2.0,0.0,1,2876416.0
1612,945,230000,3843,482.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3244.0,3.0,1.0,1,10523536.0
1613,1010,188500,5950,462.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2674.0,3.0,0.0,1,7150276.0
1614,2861,194000,12400,410.0,Attchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2618.0,1.0,1.0,1,6853924.0
1615,1245,133000,10425,384.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2208.0,2.0,0.0,1,4875264.0
1616,854,140000,16269,343.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Average,1814.0,1.0,0.0,1,3290596.0
1617,1437,207500,8998,532.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2434.0,2.0,1.0,1,5924356.0
1618,586,256900,10400,515.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,3572.0,2.0,1.0,1,12759184.0
1619,1947,109000,10134,240.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1769.0,1.0,0.0,1,3129361.0
1620,815,113722,7007,400.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1513.0,2.0,0.0,0,2289169.0
1621,831,237000,11645,844.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2996.0,2.0,0.0,1,8976016.0
1622,1919,142100,8250,692.0,2Types,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2106.0,2.0,0.0,1,4435236.0
1623,2306,149900,11027,452.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2471.0,3.0,0.0,1,6105841.0
1624,430,404000,12350,896.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,4040.0,3.0,0.0,1,16321600.0
1625,2618,277500,18275,441.0,Attchd,2.0,2,Gd,No fence,Y,Pave,Y,Good,Good,3886.0,4.0,0.0,1,15100996.0
1626,245,178000,9206,476.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2473.0,2.0,1.0,1,6115729.0
1627,462,254000,6240,550.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2648.0,3.0,0.0,1,7011904.0
1628,182,12789,9656,780.0,Detchd,2.0,1,Gd,No fence,N,Pave,N,Poor,Poor,1510.0,1.0,0.0,1,2280100.0
1629,1625,176000,7875,402.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2490.0,2.0,0.0,1,6200100.0
1630,2381,342643,16259,840.0,Attchd,3.0,0,No fireplace,No fence,Y,Pave,Y,Excellent,Average,3845.0,3.0,1.0,1,14784025.0
1631,1827,125500,6173,288.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1778.0,1.0,0.0,1,3161284.0
1632,1580,150000,12890,438.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2990.0,2.0,0.0,1,8940100.0
1633,1803,261329,10440,594.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3158.0,2.0,0.0,1,9972964.0
1634,1132,141000,7500,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2160.0,2.0,0.0,1,4665600.0
1635,1941,153000,9532,280.0,Attchd,1.0,1,Fa,GdPrv,Y,Pave,Y,Fair,Good,2752.0,2.0,0.0,1,7573504.0
1636,1742,172500,3922,648.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2516.0,2.0,0.0,1,6330256.0
1637,2026,153575,8730,384.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2094.0,1.0,0.0,1,4384836.0
1638,2245,124900,6060,216.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Average,Excellent,1838.0,1.0,0.0,1,3378244.0
1639,1691,415298,14450,732.0,Attchd,3.0,1,Ex,No fence,Y,Pave,Y,Excellent,Average,4242.0,2.0,1.0,1,17994564.0
1640,725,119000,5400,207.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2016.0,1.0,0.0,1,4064256.0
1641,1787,227000,10000,825.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3176.0,2.0,0.0,1,10086976.0
1642,1216,145500,10007,312.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2106.0,2.0,1.0,1,4435236.0
1643,2654,61500,7830,200.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Fair,Average,984.0,2.0,0.0,1,968256.0
1644,2310,192100,11727,506.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Good,3702.0,2.0,0.0,1,13704804.0
1645,761,116000,10320,308.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2101.0,2.0,1.0,1,4414201.0
1646,1884,145000,10482,264.0,Attchd,1.0,0,No fireplace,MnWw,Y,Pave,Y,Average,Good,1726.0,1.0,1.0,1,2979076.0
1647,449,445000,15274,886.0,Attchd,3.0,1,Gd,MnPrv,Y,Pave,Y,Excellent,Average,4904.0,4.0,0.0,1,24049216.0
1648,856,150500,8800,484.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2080.0,2.0,0.0,1,4326400.0
1649,11,175900,10000,440.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2418.0,2.0,1.0,1,5846724.0
1650,389,167900,10140,528.0,Attchd,2.0,1,TA,GdWo,Y,Pave,Y,Average,Good,2232.0,3.0,0.0,1,4981824.0
1651,2415,219210,14054,660.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2742.0,2.0,1.0,1,7518564.0
1652,77,189000,11218,462.0,Attchd,2.0,1,TA,GdPrv,Y,Pave,Y,Average,Average,2900.0,2.0,1.0,1,8410000.0
1653,1238,136500,8856,292.0,Attchd,1.0,2,Gd,No fence,Y,Pave,Y,Average,Fair,2352.0,2.0,0.0,1,5531904.0
1654,223,137900,7800,416.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1756.0,2.0,0.0,1,3083536.0
1655,723,85000,7200,280.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,N,Average,Fair,2044.0,2.0,0.0,1,4177936.0
1656,2562,137900,10680,528.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,N,Average,Fair,4272.0,2.0,0.0,1,18249984.0
1657,995,195500,9535,472.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2530.0,2.0,1.0,1,6400900.0
1658,287,128000,6858,216.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,N,Average,Fair,2453.0,2.0,1.0,1,6017209.0
1659,1152,135000,8100,420.0,Detchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Good,1728.0,2.0,0.0,1,2985984.0
1660,1449,143195,9216,576.0,Detchd,2.0,1,Fa,MnPrv,Y,Pave,Y,Average,Good,2152.0,1.0,1.0,1,4631104.0
1661,1330,79500,9100,308.0,Detchd,1.0,0,No fireplace,No fence,P,Pave,Y,Average,Good,1521.0,1.0,0.0,1,2313441.0
1662,1134,192500,12774,478.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2498.0,2.0,1.0,1,6240004.0
1663,706,129500,6000,308.0,Detchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2096.0,1.0,1.0,1,4393216.0
1664,1617,168000,10364,373.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2378.0,2.0,1.0,1,5654884.0
1665,1339,105000,6000,240.0,Detchd,1.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2081.0,2.0,0.0,1,4330561.0
1666,1664,143250,10530,576.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1962.0,2.0,1.0,1,3849444.0
1667,1433,144000,9525,352.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2198.0,1.0,1.0,1,4831204.0
1668,75,205000,8880,463.0,Attchd,2.0,2,Fa,No fence,Y,Pave,Y,Good,Average,3058.0,3.0,1.0,1,9351364.0
1669,2255,143000,8410,528.0,Attchd,2.0,1,Po,No fence,Y,Pave,Y,Average,Good,1996.0,2.0,0.0,1,3984016.0
1670,1170,290000,4385,588.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Excellent,Average,2838.0,2.0,1.0,1,8054244.0
1671,45,611657,12919,820.0,Attchd,3.0,2,Gd,No fence,Y,Pave,Y,Excellent,Average,4694.0,3.0,1.0,1,22033636.0
1672,836,152000,12464,576.0,Detchd,2.0,0,No fireplace,GdPrv,Y,Pave,Y,Average,Average,2080.0,2.0,0.0,1,4326400.0
1673,8,191500,5005,506.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2560.0,2.0,0.0,1,6553600.0
1674,1704,317000,9591,852.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3616.0,2.0,1.0,1,13075456.0
1675,2068,165250,6960,224.0,Attchd,1.0,2,Gd,MnPrv,Y,Pave,Y,Good,Good,1982.0,1.0,1.0,1,3928324.0
1676,1488,123000,9825,264.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Average,2184.0,1.0,0.0,1,4769856.0
1677,1391,185000,14175,621.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2176.0,2.0,0.0,1,4734976.0
1678,2633,120000,7400,528.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Good,2090.0,2.0,0.0,1,4368100.0
1679,1872,158500,10738,484.0,Attchd,2.0,1,Fa,MnPrv,Y,Pave,Y,Average,Good,2186.0,3.0,0.0,1,4778596.0
1680,1138,173000,8366,520.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2438.0,2.0,1.0,1,5943844.0
1681,1899,101800,9842,462.0,CarPort,2.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,1224.0,2.0,0.0,0,1498176.0
1682,915,155000,7200,576.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Good,Excellent,1695.0,2.0,0.0,1,2873025.0
1683,660,125000,10230,264.0,Detchd,1.0,0,No fireplace,GdWo,N,Pave,Y,Average,Good,2132.0,1.0,0.0,1,4545424.0
1684,2004,104500,8626,331.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Good,968.0,1.0,0.0,0,937024.0
1685,443,350000,8834,738.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,3686.0,3.0,1.0,1,13586596.0
1686,2627,93500,8544,400.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,N,Fair,Fair,1040.0,2.0,0.0,0,1081600.0
1687,1438,193000,9179,588.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,2663.0,3.0,1.0,1,7091569.0
1688,1525,191000,11526,672.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2759.0,2.0,0.0,1,7612081.0
1689,2644,110000,5684,270.0,Detchd,1.0,0,No fireplace,No fence,N,Pave,Y,Average,Good,1626.0,1.0,0.0,1,2643876.0
1690,866,261500,11885,531.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3171.0,3.0,1.0,1,10055241.0
1691,620,128900,9600,338.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2100.0,1.0,0.0,1,4410000.0
1692,2451,584500,17242,959.0,Attchd,3.0,1,TA,No fence,Y,Pave,Y,Excellent,Average,5233.0,4.0,1.0,1,27384289.0
1693,2186,111000,10215,248.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Fair,Average,1812.0,1.0,0.0,1,3283344.0
1694,2025,90000,8550,576.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2066.0,1.0,0.0,1,4268356.0
1695,1916,129000,18450,596.0,CarPort,2.0,1,Po,No fence,Y,Pave,Y,Average,Average,3401.0,2.0,1.0,1,11566801.0
1696,1542,224000,14778,924.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2936.0,2.0,0.0,1,8620096.0
1697,1163,165000,3180,480.0,Detchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1800.0,3.0,1.0,1,3240000.0
1698,205,122000,3068,180.0,Detchd,1.0,0,No fireplace,GdPrv,Y,Pave,Y,Average,Good,1986.0,1.0,1.0,1,3944196.0
1699,2261,267300,8298,502.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3110.0,2.0,0.0,1,9672100.0
1700,423,485000,13518,820.0,BuiltIn,3.0,2,Gd,No fence,Y,Pave,Y,Excellent,Average,5066.0,3.0,1.0,1,25664356.0
1701,2687,220000,33120,576.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,4081.0,2.0,0.0,1,16654561.0
1702,1436,215700,13142,600.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2635.0,3.0,1.0,1,6943225.0
1703,444,280000,11362,862.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3672.0,3.0,0.0,1,13483584.0
1704,1067,284000,10845,732.0,Attchd,3.0,1,TA,No fence,Y,Pave,Y,Good,Average,3178.0,3.0,0.0,1,10099684.0
1705,2290,84500,1936,0.0,No Garage,0.0,0,No fireplace,MnPrv,Y,Pave,Y,Fair,Good,1260.0,2.0,0.0,1,1587600.0
1706,168,192000,9760,440.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Good,2790.0,2.0,0.0,1,7784100.0
1707,2643,105000,3960,200.0,Detchd,1.0,1,Po,MnPrv,N,Pave,N,Good,Good,1506.0,1.0,0.0,1,2268036.0
1708,2802,216837,9100,484.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3696.0,2.0,0.0,1,13660416.0
1709,1224,141500,9600,450.0,Attchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2792.0,2.0,0.0,1,7795264.0
1710,1382,130000,9764,450.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1788.0,2.0,0.0,1,3196944.0
1711,853,124000,8430,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,2080.0,2.0,0.0,1,4326400.0
1712,2237,150909,9060,0.0,Detchd,0.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2687.0,2.0,0.0,1,7219969.0
1713,2585,139500,12778,280.0,Attchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,2016.0,2.0,0.0,1,4064256.0
1714,2193,79275,8172,528.0,Detchd,2.0,0,No fireplace,No fence,N,Pave,Y,Fair,Average,1728.0,2.0,0.0,1,2985984.0
1715,2262,265900,9037,472.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2960.0,2.0,0.0,1,8761600.0
1716,1528,91000,6292,160.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,N,Average,Average,1558.0,1.0,0.0,1,2427364.0
1717,370,185000,11900,567.0,Attchd,2.0,1,TA,No fence,P,Pave,Y,Average,Good,3056.0,3.0,1.0,1,9339136.0
1718,2629,141000,7945,300.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2300.0,2.0,0.0,1,5290000.0
1719,1703,260116,16659,728.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3734.0,2.0,1.0,1,13942756.0
1720,793,113000,9340,234.0,Attchd,1.0,0,No fireplace,No fence,N,Pave,Y,Fair,Good,1344.0,2.0,0.0,1,1806336.0
1721,1429,225000,11454,811.0,Attchd,3.0,1,Fa,No fence,Y,Pave,Y,Good,Average,2912.0,3.0,0.0,1,8479744.0
1722,648,113000,8480,240.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1586.0,2.0,0.0,1,2515396.0
1723,279,125200,6305,352.0,Detchd,1.0,1,Fa,No fence,Y,Pave,Y,Average,Good,2104.0,2.0,0.0,1,4426816.0
1724,1705,319500,9709,786.0,BuiltIn,3.0,2,Gd,No fence,Y,Pave,Y,Good,Average,3018.0,3.0,1.0,1,9108324.0
1725,1257,140000,10930,288.0,Attchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Good,2471.0,2.0,1.0,1,6105841.0
1726,2894,250764,50102,518.0,Attchd,2.0,2,Gd,No fence,Y,Pave,Y,Average,Average,3282.0,2.0,0.0,1,10771524.0
1727,1062,250000,8899,656.0,BuiltIn,3.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3036.0,2.0,1.0,1,9217296.0
1728,1729,176000,10237,400.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Average,2304.0,2.0,1.0,1,5308416.0
1729,1925,174850,9736,464.0,Attchd,2.0,3,TA,No fence,Y,Pave,Y,Average,Good,3052.0,1.0,0.0,1,9314704.0
1730,415,147000,2364,440.0,Detchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2352.0,2.0,2.0,1,5531904.0
1731,78,99500,7892,264.0,Attchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Average,1836.0,2.0,0.0,1,3370896.0
1732,428,398800,12350,864.0,Attchd,3.0,1,Gd,No fence,Y,Pave,Y,Excellent,Average,4055.0,3.0,1.0,1,16443025.0
1733,1756,175000,7917,460.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2600.0,2.0,1.0,1,6760000.0
1734,1280,109500,7200,350.0,Attchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1650.0,1.0,1.0,1,2722500.0
1735,1928,163500,12155,484.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Average,Fair,3314.0,2.0,1.0,1,10982596.0
1736,2671,100000,7446,0.0,No Garage,0.0,2,TA,GdWo,Y,Pave,Y,Fair,Average,1576.0,1.0,0.0,1,2483776.0
1737,2501,334000,11025,888.0,Attchd,3.0,3,TA,No fence,Y,Pave,Y,Good,Average,4160.0,3.0,1.0,1,17305600.0
1738,225,137250,7832,280.0,Detchd,1.0,0,No fireplace,No fence,Y,Pave,Y,Average,Average,1728.0,2.0,0.0,1,2985984.0
1739,2317,320000,19378,576.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3854.0,3.0,1.0,1,14853316.0
1740,160,162000,9830,576.0,Detchd,2.0,1,Gd,No fence,Y,Pave,Y,Average,Good,2350.0,2.0,0.0,1,5522500.0
1741,100,222000,4403,484.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,2948.0,3.0,1.0,1,8690704.0
1742,482,178000,8174,393.0,Attchd,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,2040.0,3.0,1.0,1,4161600.0
1743,177,119000,7200,240.0,Attchd,1.0,2,Gd,MnPrv,Y,Pave,Y,Average,Good,1592.0,2.0,0.0,1,2534464.0
1744,1971,169500,7590,264.0,Attchd,1.0,1,TA,No fence,Y,Pave,Y,Average,Average,2676.0,2.0,0.0,1,7160976.0
1745,484,236000,8795,554.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Good,Average,3208.0,2.0,1.0,1,10291264.0
1746,1561,294464,3843,525.0,Attchd,2.0,1,Gd,No fence,Y,Pave,Y,Good,Average,3244.0,3.0,1.0,1,10523536.0
1747,992,206900,11075,576.0,Attchd,2.0,2,Gd,No fence,Y,Pave,Y,Average,Average,3064.0,2.0,1.0,1,9388096.0
1748,73,233000,10142,618.0,BuiltIn,2.0,0,No fireplace,No fence,Y,Pave,Y,Good,Average,3040.0,3.0,1.0,1,9241600.0
1749,2646,108000,7741,280.0,Detchd,1.0,0,No fireplace,MnPrv,Y,Pave,N,Average,Average,2064.0,1.0,0.0,1,4260096.0
1750,994,165000,8139,420.0,BuiltIn,2.0,1,TA,No fence,Y,Pave,Y,Average,Average,2150.0,2.0,1.0,1,4622500.0
1751,2138,134900,8982,748.0,Detchd,2.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Average,2080.0,1.0,1.0,1,4326400.0
1752,2013,113000,6120,240.0,Detchd,1.0,0,No fireplace,MnPrv,Y,Pave,Y,Average,Good,1768.0,1.0,0.0,1,3125824.0
1753,2126,147900,16561,242.0,Attchd,1.0,0,No fireplace,GdPrv,Y,Pave,Y,Average,Average,2194.0,2.0,1.0,1,4813636.0
1754,898,99900,4060,0.0,No Garage,0.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,1728.0,1.0,0.0,1,2985984.0
1755,1048,143000,2308,460.0,Attchd,2.0,0,No fireplace,No fence,Y,Pave,Y,Average,Good,2311.0,2.0,1.0,1,5340721.0
